run_name,cassette_name,region_name,panel_name,panel_design_id,predesigned_panel_id,region_area,total_cell_area,total_high_quality_decoded_transcripts,fraction_transcripts_decoded_q20,fraction_predesigned_transcripts_decoded_q20,fraction_custom_transcripts_decoded_q20,nuclear_transcripts_per_100um2,decoded_transcripts_per_100um2,adjusted_negative_control_probe_rate,adjusted_negative_control_codeword_rate,adjusted_genomic_control_probe_rate,negative_control_probe_counts_per_control_per_cell,genomic_control_probe_counts_per_control_per_cell,estimated_number_of_false_positive_transcripts_per_cell,estimated_number_of_false_positive_transcripts_per_cell_including_genomic_counts,num_cells_detected,fraction_empty_cells,cells_per_100um2,fraction_transcripts_assigned,median_genes_per_cell,median_predesigned_genes_per_cell,median_custom_genes_per_cell,median_transcripts_per_cell,median_predesigned_transcripts_per_cell,median_custom_transcripts_per_cell,thickness_transcripts_high_quality,stain_definition,segmented_cell_stain_frac,segmented_cell_boundary_frac,segmented_cell_interior_frac,segmented_cell_nuc_expansion_frac,segmented_cell_boundary_count,segmented_cell_interior_count,segmented_cell_nuc_expansion_count,fraction_of_ambiguous_nucleus_mask_pixels,fraction_of_ambiguous_cell_mask_pixels,fraction_of_nucleus_polygons_removed,fraction_of_cell_polygons_removed,fraction_of_nuclei_without_cell,number_of_cell_non_simple_polygons,number_of_cell_multi_polygons,number_of_nucleus_non_simple_polygons,number_of_nucleus_multi_polygons,segmented_cell_imported_frac,segmented_cell_imported_count
EXP-01979-01980_02-18-2026,EXP-01980,TMA10760-002,mMulti_480g,TV46KD,,87354570.5048437,26854276.7693152,155247858,0.857443005391295,,,592.885569437801,502.820493584431,0.00296028610513125,0.000502235389429243,,0.00180306684050814,,0.865472083443907,,433345,0.00162457164614804,0.496075932255853,0.869762769931422,79,,,249,,,5.95704179879835,xenium_cell_segmentation_stains_v1,0.984894252847039,0.27091809066679,0.713976162180249,0.0151057471529613,117401,309398,6546,,,,,,,,,,,
EXP-01979-01980_02-18-2026,EXP-01980,TMA10760-003,mMulti_480g,TV46KD,,22323359.8045312,7050415.40107943,40886035,0.858945172282057,,,598.144011438056,522.580513402928,0.00394677159829798,0.000545949196282107,,0.00246555843627675,,1.18346804941284,,118026,0.00122854286343688,0.528710736347325,0.901141355477488,75,,,232,,,7.21107334936938,xenium_cell_segmentation_stains_v1,0.977521901953807,0.225645196821039,0.751876705132767,0.0224780980461932,26632,88741,2653,,,,,,,,,,,
EXP-02028-02029_03-27-2026,EXP-02028,TSS00012,mother_952g,AXZQQJ,ZEHF9H,145440959.07375,33872181.4754645,743961559,0.779904262727663,0.77752128199875,0.782092947716505,1421.47651182961,1303.15671968083,0.000891919088785844,0.00105508689588361,0.00129737430610618,0.00063355032576637,0.000913568824609333,1.23669023589595,1.78328634563742,360074,0.000136083138466025,0.247573999988142,0.593320452730542,382,168,214,1022,484,536,4.71660752935329,xenium_cell_segmentation_stains_v2,0.986044535289968,0.0633092086626638,0.922735326627304,0.0139554647100318,22796,332253,5025,,,,,,,,,,,
EXP-02028-02029_03-27-2026,EXP-02028,TSS10546-018,mother_952g,AXZQQJ,ZEHF9H,15348875.255,6657859.10058002,46970910,0.634724160399647,0.636990203771798,0.631147955626878,645.860670594214,676.875258535796,0.00111040592412057,0.00191855372773992,0.00156693670180515,0.00012668031926066,0.000183534871625609,0.247279983196807,0.358260069413188,190440,0.0105597563537072,1.24074237907408,0.959432146407212,134,75,59,208,129,79,6.13957505142344,xenium_cell_segmentation_stains_v2,0.987056290695232,0.0274207099348876,0.959635580760344,0.0129437093047679,5222,182753,2465,,,,,,,,,,,
EXP-02001-02002_20260305,EXP-02001,TSS10546-004,mMulti_480g,TV46KD,,14043926.9128125,7220296.87740221,56806043,0.664216719933208,,,802.193036270701,769.593978523394,0.00213473211259038,0.00260618327635264,,0.0012002927793048,,0.576140534066305,,195369,4.09481545178281e-05,1.39112800296448,0.978187655140845,104,,,268,,,8.30322211403805,xenium_cell_segmentation_stains_v1,0.993540428624807,0.0328045902881215,0.960735838336686,0.00645957137519258,6409,187698,1262,,,,,,,,,,,
EXP-02001-02002_20260305,EXP-02001,TSS10770-001,mMulti_480g,TV46KD,,79467689.38375,26003148.7990451,165462561,0.83855764074461,,,659.577413810998,569.436902216387,0.00322294082481242,0.000747009840919965,,0.00214846073635517,,1.03126115345048,,428679,0.00107772948989804,0.539438107895533,0.894894434759776,85,,,280,,,6.9420534915253,xenium_cell_segmentation_stains_v1,0.983696425530525,0.156802642536723,0.826893782993802,0.0163035744694748,67218,354472,6989,,,,,,,,,,,
EXP-02001-02002_20260305,EXP-02001,TSS10770-002,mMulti_480g,TV46KD,,23195309.8326562,7053794.84979585,48423619,0.83190156285476,,,712.479953326455,635.798133557825,0.00746150266137938,0.00106450089907269,,0.00499359551075802,,2.39692584516385,,131158,0.00038121959773707,0.565450519722505,0.926157460473989,90,,,269,,,9.6263955314375,xenium_cell_segmentation_stains_v1,0.981365986062611,0.133045639610241,0.84832034645237,0.0186340139373885,17450,111264,2444,,,,,,,,,,,
EXP-02001-02002_20260305,EXP-02002,TSS10546-005,mMulti_480g,TV46KD,,15371314.0278125,7402160.74572244,59015027,0.677375313328264,,,810.815307919278,780.097798245859,0.00208320158921982,0.00263469992383629,,0.00119662598886976,,0.574380474657483,,200355,0.000339397569314448,1.30343443402095,0.97846423081362,105,,,273,,,8.11924852749208,xenium_cell_segmentation_stains_v1,0.992997429562527,0.0621197374659979,0.930877692096529,0.00700257043747348,12446,186506,1403,,,,,,,,,,,
EXP-02001-02002_20260305,EXP-02002,TSS10771-001,mMulti_480g,TV46KD,,84403235.3123437,27414832.8399753,139055170,0.845931330474401,,,531.005303015647,447.100978931631,0.00614558587942681,0.000607790922336915,,0.00347451658110473,,1.66776795893027,,413151,0.00208398382189567,0.48949663892751,0.881462990552599,77,,,231,,,7.84297722734618,xenium_cell_segmentation_stains_v1,0.978126641349047,0.259285346035711,0.718841295313336,0.0218733586509533,107124,296990,9037,,,,,,,,,,,
EXP-02001-02002_20260305,EXP-02002,TSS10771-002,mMulti_480g,TV46KD,,28443074.0664062,8150696.60226856,51970771,0.832765855433576,,,651.064877359403,576.255212185512,0.0059519499851925,0.00101932103386324,,0.00373460673693764,,1.79261123373007,,145437,0.00143017251455957,0.511326587486455,0.903754419960404,83,,,257,,,9.19762614277656,xenium_cell_segmentation_stains_v1,0.982322242620516,0.263928711400813,0.718393531219703,0.0176777573794839,38385,104481,2571,,,,,,,,,,,
EXP-02019-02020_03-18-2026,EXP-02019,TSS00008,mMulti_479g,9WYCDQ,,64464872.2115625,21406799.1587646,15311414,0.960771573275347,,,67.2431738216216,66.4188321409025,0.15243728955393,0.000227827481835569,,0.00987458102593996,,4.72992431142524,,439168,0.0154610536286797,0.68125164129501,0.928597842106549,13,,,16,,,9.30769976003497,xenium_cell_segmentation_stains_v1,0.970699140192364,0.100975025502769,0.869724114689595,0.0293008598076363,44345,381955,12868,,,,,,,,,,,
EXP-02019-02020_03-18-2026,EXP-02019,TSS10546-013,mMulti_479g,9WYCDQ,,17519793.6734375,6625529.43706273,59851533,0.753318215666574,,,910.883857858606,878.276937001993,0.00165335629156437,0.00185680145808097,,0.00108341165679602,,0.518954183605295,,176618,8.49290559286064e-05,1.00810547939145,0.972247394231322,114,,,312,,,7.96740050434363,xenium_cell_segmentation_stains_v1,0.992588524385963,0.0818036666704413,0.910784857715522,0.00741147561403707,14448,160861,1309,,,,,,,,,,,
EXP-02019-02020_03-18-2026,EXP-02020,TSS00009,mMulti_479g,9WYCDQ,,47550381.7679687,16180430.5342088,9931862,0.968319276811834,,,60.339432076288,57.7057574596644,0.12503384061531,0.000187706952400457,,0.00718842091776033,,3.4432536196072,,327798,0.0160434169824099,0.689369859530368,0.940109719607461,12,,,15,,,9.31908646853803,xenium_cell_segmentation_stains_v1,0.97872470240819,0.0995979231111843,0.879126779297006,0.0212752975918096,32648,288176,6974,,,,,,,,,,,
EXP-02019-02020_03-18-2026,EXP-02020,TSS10546-014,mMulti_479g,9WYCDQ,,14493176.5548437,6623239.24744835,56050442,0.737130015268795,,,850.334359986881,821.094074488573,0.0018322013914215,0.00201092762261625,,0.00111295532530821,,0.533105600822631,,178938,6.70623344398713e-05,1.23463617049637,0.970251492396795,109,,,288,,,8.64232459377098,xenium_cell_segmentation_stains_v1,0.991270719467078,0.114738065698734,0.876532653768344,0.00872928053292202,20531,156845,1562,,,,,,,,,,,
EXP-02028-02029_03-27-2026,EXP-02029,TSS00013,mother_952g,AXZQQJ,ZEHF9H,142157468.369219,36604284.1216684,809917498,0.773094828947325,0.770181503432463,0.775680310202186,1353.70208552818,1236.96898290648,0.000853323058855976,0.00104708988774908,0.00115071270047671,0.000649050058421477,0.000842294413701075,1.26694571403872,1.6441586955445,358601,0.000111544585765233,0.252256180497407,0.559049090948273,375,164,211,1034,481,551,6.78968665989533,xenium_cell_segmentation_stains_v2,0.972632535882499,0.0440294366161834,0.928603099266315,0.0273674641175011,15789,332998,9814,,,,,,,,,,,
EXP-01915-01916_01-14-2026,EXP-01915,TIS10546-002-002-028,mMulti_480g,TV46KD,,15348170.45625,8163483.99476398,55734287,0.700578497823836,,,691.463186097775,668.850995910829,0.00168300893907798,0.00244430521866665,,0.000813051451814157,,0.390264696870795,,225201,7.10476418843697e-05,1.46728237506833,0.979676011644322,90,,,228,,,6.69463685264241,xenium_cell_segmentation_stains_v1,0.993019569184862,0.0410300131882185,0.951989555996643,0.00698043081513848,9240,214389,1572,,,,,,,,,,,
EXP-01915-01916_01-14-2026,EXP-01915,TIS10756-001-001,mMulti_480g,TV46KD,,26675282.154375,9605253.34319254,58357634,0.822077380226739,,,607.711200849876,544.803568737594,0.00140194145547309,0.00103611301648353,,0.00098405825624877,,0.47234796299941,,147349,0.001418401210731,0.552380286541162,0.896708098206997,77,,,259,,,7.83686136836485,xenium_cell_segmentation_stains_v1,0.979735186529939,0.401631500722774,0.578103685807165,0.0202648134700609,59180,85183,2986,,,,,,,,,,,
EXP-01915-01916_01-14-2026,EXP-01915,TMA10756-001,mMulti_480g,TV46KD,,94244176.115625,30818048.5108525,176300391,0.834523632151584,,,576.464320609468,515.300139605131,0.00108765868246832,0.000826046390309167,,0.00069593530091377,,0.334048944438609,,476050,0.0023863039596681,0.505124050759328,0.900766277937523,77,,,245,,,8.5037105489477,xenium_cell_segmentation_stains_v1,0.975622308581031,0.372759163953366,0.602863144627665,0.0243776914189686,177452,286993,11605,,,,,,,,,,,
EXP-01915-01916_01-14-2026,EXP-01916,TIS10546-002-002-029,mMulti_480g,TV46KD,,14488342.5782812,6271685.95234356,36025135,0.676035174865014,,,588.14797363307,563.22571424037,0.00186277121914262,0.00263682580261939,,0.000767771179591693,,0.368530166204013,,170754,0.0195017393443199,1.17856130939345,0.9805306211899,84,,,200,,,7.3761695855251,xenium_cell_segmentation_stains_v1,0.988831886807923,0.0220961148787144,0.966735771929208,0.0111681131920775,3773,165074,1907,,,,,,,,,,,
EXP-02014-02015_031326,EXP-02015,TSS10546-007,mMulti_480g,TV46KD,,14060220.28125,7137177.49407256,59568353,0.685878563921021,,,845.373036018949,816.684327220508,0.00210748518487844,0.00262616990970183,,0.00125459497650034,,0.602205588720165,,195322,0.000250867797790266,1.38918164931222,0.978509679460166,105,,,282,,,8.39312866101223,xenium_cell_segmentation_stains_v1,0.993738544557193,0.0188509230911008,0.974887621466092,0.00626145544280726,3682,190417,1223,,,,,,,,,,,
EXP-02014-02015_031326,EXP-02015,TSS10772-001,mMulti_480g,TV46KD,,64311190.23,21659873.1263884,129687435,0.872301048756096,,,634.808347047173,537.486250822798,0.00672204195966388,0.000395671976950007,,0.00458951012115283,,2.20296485815336,,332225,0.000851832342538938,0.516589723828534,0.897687890889353,83,,,256,,,8.99816365411953,xenium_cell_segmentation_stains_v1,0.980871397396343,0.27905184739258,0.701819550003763,0.0191286026036572,92708,233162,6355,,,,,,,,,,,
EXP-02014-02015_031326,EXP-02015,TSS10772-002,mMulti_480g,TV46KD,,24977570.439375,9383187.36075677,65785431,0.85588052550785,,,696.459667037136,636.193786875268,0.00650894729704652,0.00060315449927657,,0.00494087971993316,,2.37162226556792,,157391,0.000374862603325421,0.630129340970195,0.90742363609353,88,,,285,,,9.28653439121994,xenium_cell_segmentation_stains_v1,0.982622894574658,0.29770444307489,0.684918451499768,0.017377105425342,46856,107800,2735,,,,,,,,,,,
EXP-02014-02015_031326,EXP-02014,TSS10546-008,mMulti_480g,TV46KD,,11864605.8645312,6794797.51086325,55649456,0.673657324879039,,,832.206367962713,800.194338581435,0.00214179935073973,0.00274660285291052,,0.00124344324968854,,0.596852759850498,,187021,0.00047053539442099,1.57629340692295,0.977037134019783,103,,,275,,,8.08140693208546,xenium_cell_segmentation_stains_v1,0.994038102672962,0.0214895653429294,0.972548537330032,0.00596189732703814,4019,181887,1115,,,,,,,,,,,
EXP-02014-02015_031326,EXP-02014,TSS10759-001,mMulti_480g,TV46KD,,77694679.7121875,23588271.5299812,161670666,0.848867634562555,,,726.160341719228,605.209138866115,0.00226325262743716,0.000552067893942281,,0.00164585107020024,,0.790008513696116,,384087,0.000830540997222018,0.494354312834307,0.883019650577799,87,,,290,,,7.94414755303545,xenium_cell_segmentation_stains_v1,0.980439327548186,0.343463850638006,0.636975476910179,0.0195606724518143,131920,244654,7513,,,,,,,,,,,
EXP-02014-02015_031326,EXP-02014,TSS10759-002,mMulti_480g,TV46KD,,19707173.6673437,6341965.24583213,48056047,0.852908059384038,,,755.634912921446,672.123992291084,0.00359826913580124,0.000497170024336711,,0.00256485257009142,,1.23112923364388,,114529,0.00059373608431057,0.581153857642119,0.887003252681187,86,,,284,,,7.36206444946051,xenium_cell_segmentation_stains_v1,0.979123191506081,0.355019252765675,0.624103938740406,0.0208768084939186,40660,71478,2391,,,,,,,,,,,
